split,query_index,ids
evaluation,1958,41010;43625;36804;43525;19274;18608;47926;68114;46616;32452
evaluation,1959,4688;90013;65198;89798;69836;61174;98702;98166;19742;98476
evaluation,1960,12352;13068;754;512;48242;18954;6767;24652;2430;17562
evaluation,1961,56922;37654;41092;28376;53056;26744;57514;45944;97124;64716
evaluation,1962,96146;72456;88296;1442;99030;1424;74836;45148;20949;47490
evaluation,1963,88910;41450;41018;41287;42336;41792;58684;58558;41565;41378
evaluation,1964,91918;91890;89917;89932;95801;8163;22030;21948;86754;90148
evaluation,1965,91918;91890;89917;89932;95801;8163;22030;21948;86754;90148
evaluation,1966,39820;13084;1094;48690;76874;90098;87106;980;3174;3062
evaluation,1967,86394;93610;75208;27910;68280;12840;83006;25168;75176;6450
evaluation,1968,44490;7290;42940;1460;1459;62580;23118;62182;3738;83036
evaluation,1969,50290;46868;59130;40916;45102;53198;52272;60650;46160;60646
evaluation,1970,60356;46784;46752;34916;15182;94846;1758;3020;59638;1788
evaluation,1971,91918;12632;91890;17819;94846;81064;89917;13892;4099;94570
evaluation,1972,94997;63500;19576;36172;53766;11468;47302;63692;37274;35490
evaluation,1973,69626;11580;164;76886;30232;20424;87554;66928;26720;35462
evaluation,1974,62764;34536;24043;33598;97814;40254;35014;85706;24490;83264
evaluation,1975,2774;94560;5902;57048;96056;68487;74260;4628;34454;65310
evaluation,1976,15709;84858;51885;16116;52631;22262;71470;52588;71330;82952
evaluation,1977,80398;99466;3032;7452;97789;8164;79218;10933;33306;20386
evaluation,1978,17368;62246;32016;82716;97576;48050;68332;89240;56424;62112
evaluation,1979,86224;4708;83398;64986;39576;24940;78164;97530;97312;13288
evaluation,1980,98072;95801;98094;89557;98376;98210;21948;8163;90148;22030
evaluation,1981,76536;94002;7326;15354;58920;95414;31368;13504;46590;10208
evaluation,1982,95801;90148;98072;89557;5868;98094;13252;89917;5920;84240
evaluation,1983,25155;10116;55450;92467;5080;72856;16374;8518;59432;74642
evaluation,1984,56934;76738;34576;30688;30166;30054;2526;57182;98946;72884
evaluation,1985,214;26077;1852;81688;32428;52030;78144;85002;552;51743
evaluation,1986,53284;35258;27616;51208;96922;20616;35155;9895;61746;34814
evaluation,1987,18640;18352;53332;95623;87388;36532;34716;33882;3828;25830
evaluation,1988,47754;90942;47878;91026;13712;53056;66220;46516;5902;61042
evaluation,1989,11544;25144;35830;2608;24806;52444;56613;13198;22403;46494
evaluation,1990,65269;9310;78652;64918;43512;8982;84286;64916;25398;65099
evaluation,1991,97462;62694;32476;32294;89838;35884;39576;97662;56258;24686
evaluation,1992,59130;53198;45102;52272;60650;46160;40916;46868;50290;60646
evaluation,1993,89956;97577;21028;85107;16710;22282;19961;40254;6202;32001
evaluation,1994,9310;65269;65099;84286;8982;9293;64918;30121;12738;25398
evaluation,1995,95604;67104;39314;68590;24154;96394;71824;69606;96060;13360
evaluation,1996,2734;81170;17368;68073;21096;16086;13182;30121;5490;17724
evaluation,1997,44518;49396;8828;53136;82388;67979;79576;37476;69562;38972
evaluation,1998,28816;980;1094;9606;37832;83702;49302;2648;34546;38680
evaluation,1999,95769;99472;81768;44768;62400;55658;81338;21526;78164;20662
evaluation,2000,62694;68332;47950;83006;30563;32476;62684;97462;56258;48548
evaluation,2001,71043;62110;63862;58632;74511;88748;99539;89240;23484;39843
evaluation,2002,81434;93120;38964;30399;77464;45470;36387;39588;93310;50373
evaluation,2003,33971;41474;97838;59864;99224;99123;53428;12154;35592;20098
evaluation,2004,71671;62182;94877;62580;21528;244;8772;38834;44490;25786
evaluation,2005,39006;532;19714;3104;610;23804;3234;30110;39657;588
evaluation,2006,90635;88526;99539;62112;62694;24906;13696;39576;71174;78164
evaluation,2007,88748;76764;83398;32050;75516;39419;78164;4708;39576;39640
evaluation,2008,91918;91890;89917;89932;22030;75354;86754;8163;95801;94748
evaluation,2009,9310;65269;65099;8982;84286;9293;12738;64918;30121;78652
evaluation,2010,9334;57920;5490;66560;22893;13182;12884;41472;65802;15282
evaluation,2011,81485;11600;81534;90145;7019;4699;86826;32716;37373;300
evaluation,2012,68248;76234;75584;84660;68916;89262;51787;48216;47618;85554
evaluation,2013,36030;2951;12016;60216;32544;62213;65045;19922;48420;22902
evaluation,2014,77034;1276;68562;4255;18556;39196;1000;81038;88836;26309
evaluation,2015,56099;7386;39224;71174;32380;98312;71043;89240;55658;56728
evaluation,2016,25668;84576;34906;64552;97530;29304;61238;22886;71119;45048
evaluation,2017,64986;11702;62112;7386;97530;83741;88748;60098;39936;13696
evaluation,2018,9940;30508;10156;57164;51118;4952;17908;19510;25072;65150
evaluation,2019,89232;18699;17368;39640;51546;98180;42326;62400;62112;4619
evaluation,2020,12352;13068;754;512;48242;18954;24652;41484;2430;17562
evaluation,2021,79328;78552;97124;33556;10830;47878;47754;56505;70403;13958
evaluation,2022,55964;83702;14366;14150;58261;84164;58392;88561;70942;3110
evaluation,2023,75128;74010;75920;26950;74352;5684;71461;71492;2639;71710
evaluation,2024,39308;92190;46132;17368;4619;98180;51546;60282;39418;83094
evaluation,2025,724;87516;90605;49174;90146;24682;1268;53058;91025;34766
evaluation,2026,59257;39816;42076;40760;32026;28151;18814;55962;84162;18426
evaluation,2027,90635;62458;99539;71043;89240;56099;78164;88748;8538;83094
evaluation,2028,80638;94570;90119;94434;98210;1758;5920;12632;21948;93418
evaluation,2029,97294;28900;68042;89899;44194;80810;85328;70214;32750;37228
evaluation,2030,31162;89808;19828;19680;52982;93094;25786;7500;7724;92802
evaluation,2031,4934;96230;21652;82456;38333;87898;36862;7888;60333;32274
evaluation,2032,13247;77266;16666;6794;2536;8900;5876;4952;50665;6616
evaluation,2033,75354;80338;90148;17819;90500;60592;8163;86754;40264;81064
evaluation,2034,55450;51174;66098;50812;60184;97920;51564;62162;29872;76880
evaluation,2035,91026;47754;47878;15464;79328;78552;33556;54895;50012;10830
evaluation,2036,37356;89352;1524;41536;17280;62330;66634;13390;1240;47084
evaluation,2037,16658;27616;9895;96922;69164;35155;8607;75668;53284;87093
evaluation,2038,94662;6536;3264;90350;93798;69263;94732;86180;34766;19128
evaluation,2039,90025;97662;24874;39640;70228;39949;39416;17368;43146;14347
evaluation,2040,3110;13190;32936;26586;18320;33206;49848;87818;25424;78380
evaluation,2041,2652;97806;42736;82230;78298;80658;1422;97259;8451;39296
evaluation,2042,86378;17999;13886;62790;26412;1118;74960;74978;18642;38112
evaluation,2043,90635;99539;11702;62222;83094;83614;49838;25178;74108;88526
evaluation,2044,89352;98240;47084;9780;9826;48504;12304;62313;656;880
evaluation,2045,72579;45470;50373;30399;81434;50190;10540;77464;36387;93120
evaluation,2046,14608;16118;51882;5024;30288;95318;54478;11798;21652;57204
evaluation,2047,25022;76024;82350;65370;82920;29446;25126;25102;22148;58388
evaluation,2048,68248;76234;84660;51787;75584;68916;47618;86459;78380;89262
evaluation,2049,19852;19004;98002;18792;9443;16080;53357;44354;33492;67244
evaluation,2050,38928;31950;8550;97254;98756;64510;40208;86180;97814;74328
evaluation,2051,2;99759;5598;5159;14764;42248;90522;5130;14828;5344
evaluation,2052,97102;51154;29722;97268;80692;58172;57254;19104;11544;14847
evaluation,2053,20424;3702;14216;622;93226;61042;66220;11592;65568;47754
evaluation,2054,98264;25578;27664;25976;85218;96986;33094;21420;45722;17102
evaluation,2055,34454;53190;59807;96944;23824;53398;11712;46804;27684;35508
evaluation,2056,86378;17999;22596;13886;79076;38112;26412;14012;19738;79571
evaluation,2057,11188;16420;75926;75878;16952;87028;39192;18700;64090;58310
evaluation,2058,17368;92190;39308;60282;81170;55576;94748;56742;83094;97654
evaluation,2059,19680;89808;25786;19828;52982;93094;92461;92826;7724;7500
evaluation,2060,87516;66120;36283;37282;6536;26638;10384;64658;3178;39386
evaluation,2061,36438;56174;9828;66606;78994;98504;3816;94393;64060;1796
evaluation,2062,71934;3040;10314;98731;93798;32916;59096;48400;58260;47994
evaluation,2063,62110;88748;56099;62246;71043;62458;89240;71174;63862;32016
evaluation,2064,6326;40014;85012;48919;48984;45065;45454;35572;18503;48806
evaluation,2065,83914;84524;41528;64736;31175;91352;8016;82588;10424;11974
evaluation,2066,1215;66314;11252;94616;2989;15884;53136;37080;404;13746
evaluation,2067,90534;35155;5424;8607;69164;74256;98102;16330;82516;12856
evaluation,2068,88844;42386;22718;32022;74836;71644;76423;51324;51498;99031
evaluation,2069,12352;754;13068;512;18954;6767;48242;96238;43858;24652
evaluation,2070,56044;91026;47878;20463;79328;97124;42075;42194;47754;62181
evaluation,2071,66330;23894;75098;120;8478;71461;74352;98080;40910;92410
evaluation,2072,90534;35155;5424;8607;98102;74256;16330;69164;82516;12856
evaluation,2073,53286;19342;99990;75404;91460;91942;26136;90550;45398;18805
evaluation,2074,94146;30447;2630;11419;43597;8879;68334;6824;6758;26528
evaluation,2075,99796;49240;73493;93312;8044;65981;3110;82592;31162;32936
evaluation,2076,30870;28691;30518;43360;28920;31838;28970;31650;23207;27996
evaluation,2077,62184;62216;48136;97292;97604;11320;84650;21528;90550;93312
evaluation,2078,48695;59807;50536;60112;34320;7760;612;39488;12154;21971
evaluation,2079,47098;16380;77378;41018;67822;23272;47012;28281;14060;89125
evaluation,2080,397;50072;32547;87597;99570;89896;24850;27555;95281;60566
evaluation,2081,90762;87540;31158;65148;39232;21424;58714;19000;66952;56474
evaluation,2082,3444;59579;21418;99702;25069;29634;77036;20830;58331;39642
evaluation,2083,4838;33492;48832;40208;45886;67110;75986;12262;11970;23338
evaluation,2084,90534;12856;38016;38086;8607;34814;30738;69164;35010;96603
evaluation,2085,15284;10979;15226;40208;31174;59456;20700;41902;96822;43406
evaluation,2086,91862;41564;71674;8735;52698;98439;15088;5298;64674;40338
evaluation,2087,29108;5330;89808;94877;19680;19828;72954;26810;7472;98966
evaluation,2088,31850;39044;2178;31950;7795;37602;47562;16204;54538;63692
evaluation,2089,5766;34988;29872;97920;38112;55450;59432;89944;19376;1695
evaluation,2090,98702;4688;65198;89798;90013;41368;61174;19742;19968;98166
evaluation,2091,53346;11133;54306;9526;9622;28896;28930;58894;34856;67530
evaluation,2092,12352;13068;754;512;18954;48242;6767;2430;70068;24652
evaluation,2093,76423;71644;98504;45596;21516;87476;35166;62994;8943;78994
evaluation,2094,41564;26478;40338;5298;90647;14171;80264;11716;91862;41382
evaluation,2095,82520;7504;6006;27818;16027;80490;5895;13116;9900;80668
evaluation,2096,2068;98102;91243;96603;78930;54564;8607;92050;98424;25600
evaluation,2097,27842;59286;81446;27371;2783;91460;59542;84520;53286;48952
evaluation,2098,80942;47782;18646;74050;8474;18803;83208;30134;40208;38482
evaluation,2099,17368;81170;92190;55576;60282;70338;39308;83741;83094;93408
evaluation,2100,18184;23804;7386;71108;40597;4904;29122;18546;34102;83614
evaluation,2101,68248;76234;75584;84660;68916;51787;48216;85578;89262;47618
evaluation,2102,75986;26478;85936;77756;27370;19798;79818;33522;9918;88586
evaluation,2103,31412;2190;50484;34102;26052;67380;16428;50954;58574;58498
evaluation,2104,68020;22458;4854;23116;4428;99498;42918;24142;15966;86891
evaluation,2105,96238;94304;90550;90786;43091;56558;81840;46516;14279;6552
evaluation,2106,86378;62790;17999;26412;13886;79076;48392;22596;8108;13250
evaluation,2107,89352;37356;98240;9826;48504;41536;9780;32554;880;656
evaluation,2108,88526;68332;62112;62694;48050;18699;55882;89838;89240;99539
evaluation,2109,21650;68728;8106;8532;11150;8870;11108;13630;26412;62790
evaluation,2110,99031;19767;40286;19967;87902;6994;33332;99030;18346;21162
evaluation,2111,68248;76234;84660;68916;75584;51787;89262;48216;5354;85554
evaluation,2112,68020;15363;64053;4854;23116;99498;42918;4428;15966;1854
evaluation,2113,93953;97820;96000;13574;8510;17756;55830;8322;52271;5816
evaluation,2114,89352;62330;9826;66634;37356;41536;8540;14068;47084;10872
evaluation,2115,8320;8480;51792;15205;2092;20700;41902;13900;16650;63472
evaluation,2116,96876;9170;16940;7284;90275;75208;81064;98276;31584;59964
evaluation,2117,25236;99538;88748;88526;50208;9648;89838;7536;24686;22494
evaluation,2118,68248;76234;68916;84660;75584;89262;51787;19336;55641;55310
evaluation,2119,58240;56174;83674;30640;25026;3292;78994;80744;35808;65989
evaluation,2120,32112;80744;780;80858;3292;88844;98702;78994;30640;77932
evaluation,2121,93953;97820;96000;17756;8510;8322;55830;13574;52271;5816
evaluation,2122,43176;96822;7760;40208;15205;8158;27908;2;7198;15284
evaluation,2123,76764;75516;88748;39949;39640;83398;39419;31510;99538;93772
evaluation,2124,46132;18699;89838;11702;88748;97576;99539;22494;32016;70228
evaluation,2125,80338;5920;12632;8163;98210;17819;632;95801;21948;90148
evaluation,2126,15880;98950;99570;24806;69012;88603;39424;57705;45000;10014
evaluation,2127,73722;89872;96988;74757;43992;11756;39419;96473;88170;50954
evaluation,2128,88526;40373;62694;62112;63910;18699;55930;97654;6136;68332
evaluation,2129,91918;91890;89932;89917;9170;93591;94434;46814;22030;81064
evaluation,2130,68248;76234;75584;84660;51787;47618;19468;78380;13084;68916
evaluation,2131,30644;34013;33030;24712;31366;37750;32394;31838;29858;48140
evaluation,2132,66330;23894;98080;75920;75098;71461;8478;74352;74010;87896
evaluation,2133,29402;18642;31772;86378;6886;6690;880;9738;6574;6930
evaluation,2134,62182;50480;44490;244;49848;38834;74256;81840;34814;34838
evaluation,2135,89352;37356;9826;98240;9780;32554;48504;41536;17280;880
evaluation,2136,60282;56742;31370;39308;18388;51546;36472;82044;13892;31634
evaluation,2137,91918;91890;89917;80408;89932;95801;3994;17819;8163;9170
evaluation,2138,13084;59164;59260;13734;59256;55776;84206;1094;76874;19336
evaluation,2139,6362;6420;25580;71218;6824;8250;6868;62392;55619;39509
evaluation,2140,78552;47878;97124;20376;79328;25296;33556;5828;5610;1386
evaluation,2141,98810;18640;67638;13610;22248;22620;66622;64852;30674;51894
evaluation,2142,490;57644;48576;4908;47934;5620;41779;16666;6150;3351
evaluation,2143,18726;18932;46960;18958;51650;31850;28019;18602;65581;26285
evaluation,2144,91918;91890;89917;89932;80408;8163;22030;94748;95801;9170
evaluation,2145,63282;63343;94954;25047;49120;43354;35478;28536;37636;37228
evaluation,2146,79328;78552;15464;97124;28572;47754;91026;47878;70403;13978
evaluation,2147,83592;85540;9995;84620;36344;35836;73826;72686;82310;38092
evaluation,2148,86754;13044;94846;50746;94434;60356;12632;83088;21948;98276
evaluation,2149,63434;19034;17770;19314;12694;11166;84756;21636;15268;8990
evaluation,2150,29402;18642;31772;6886;22596;27076;39036;40338;48392;19150
evaluation,2151,39308;60282;92190;55576;81170;83094;40597;2734;20360;78972
evaluation,2152,80408;68280;86647;90119;22030;8163;90275;75176;95801;75354
evaluation,2153,78994;89826;63346;87714;74836;82700;69818;42716;21162;86082
evaluation,2154,68248;76234;75584;51787;84660;47618;19468;19336;13084;68916
evaluation,2155,66330;47707;92670;80509;74599;63951;12968;86011;87896;4358
evaluation,2156,78819;78833;86459;76769;5946;19767;48690;44770;40802;18896
evaluation,2157,3518;19990;96944;16226;52698;16952;49872;702;60;96418
evaluation,2158,44490;62182;41484;62580;244;1098;38834;17902;90150;74256
evaluation,2159,3518;16952;96944;52698;19990;96418;702;27626;49872;16420
evaluation,2160,75994;1968;54466;97516;82729;33626;96404;46864;23100;8706
evaluation,2161,56728;7386;41943;18546;88660;56882;49838;58108;48360;26919
evaluation,2162,6690;6886;6574;48392;18642;29402;3204;22596;584;62790
evaluation,2163,4781;49208;31412;26919;38960;78164;28970;13768;90275;28988
evaluation,2164,97259;98276;96876;97806;90119;16940;41472;80338;12632;99952
evaluation,2165,28376;41092;75858;30134;37220;36288;37654;684;26744;3378
evaluation,2166,68248;76234;75584;84660;68916;51787;47618;48216;85578;13084
evaluation,2167,19004;19852;53628;53357;98002;82952;9443;20782;14646;85936
evaluation,2168,83598;83556;2500;62944;63450;99681;87106;20006;8214;82944
evaluation,2169,94877;62182;8846;62580;9104;44490;3812;244;8772;96169
evaluation,2170,24980;18699;32016;89838;22494;83741;97662;97312;97576;69878
evaluation,2171,6554;21650;24476;7627;13462;6450;7170;6743;1434;7659
evaluation,2172,28376;41092;37654;36288;26744;56922;37220;16278;64716;30134
evaluation,2173,69394;97124;6066;47754;79328;15464;70192;60336;56322;522
evaluation,2174,45174;49980;29186;41568;81494;95825;64288;72187;82398;65584
evaluation,2175,9520;4776;79266;38532;17287;31210;84520;10056;45875;72932
evaluation,2176,86459;2660;76769;44770;28032;48690;98702;13766;92854;81778
evaluation,2177,88670;88561;84164;6362;10795;91960;6420;47618;13976;13734
evaluation,2178,39192;26356;61020;86312;42580;47748;52588;10150;47278;75596
evaluation,2179,79764;46797;54640;99344;62528;46700;57629;54670;47312;58975
evaluation,2180,52224;80572;22020;9398;35530;90028;96344;7802;85698;20814
evaluation,2181,63434;17502;17770;19314;15268;26514;29160;13978;24120;19034
evaluation,2182,170;53707;75292;34690;91254;17474;94272;30842;68006;91242
evaluation,2183,88670;84164;88561;83702;6420;6362;91960;90098;86459;10795
evaluation,2184,44130;1060;3730;36010;37067;16452;5272;70630;98962;17714
evaluation,2185,48695;93922;12154;16674;59807;34320;27002;16590;60112;86870
evaluation,2186,71462;17778;15768;70932;61600;46758;20744;2816;25974;9146
evaluation,2187,11702;99539;88748;89240;13696;63862;90635;62222;62112;86224
evaluation,2188,81268;50031;51174;55450;51564;97920;90452;62162;9952;56161
evaluation,2189,55549;39760;83992;11592;39831;56106;44714;53628;11808;44354
evaluation,2190,11702;88748;86224;62112;60098;99539;97530;4708;90635;13696
evaluation,2191,7386;64986;56728;8812;68102;97530;52946;15358;66866;83741
evaluation,2192,93393;81145;74006;60858;49986;11494;83412;99952;87370;17102
evaluation,2193,31594;26438;59046;32129;13386;11696;25309;18278;31778;87894
